WS_client_id,WS_Account_code,TRANDATE,SETDATE,Tran_Type,Tran_Desc,Security_Type,Security_Type_Description,DETAILTYPENAME,ISIN,Security_code,Security_Name,EXCHG,BROKERCODE,Depository_Registrar,DPID_AMC,Dp_Client_id_Folio,BANKCODE,BANKACID,QTY,RATE,BROKERAGE,SERVICETAX,NETRATE,Net_Amount,STT,TRFDATE,TRFRATE,TRFAMT,TOTAL_TRXN_FEE,TOTAL_TRXN_FEE_STAX,Txn_Ref_No,DESCMEMO,CHEQUENO,CHEQUEDTL,PORTFOLIOID,DELIVERYDATE,PAYMENTDATE,ACCRUEDINTEREST,ISSUER,ISSUERNAME,TDSAMOUNT,STAMPDUTY,TPMSGAIN,RMID,RMNAME,ADVISORID,ADVISORNAME,BRANCHID,BRANCHNAME,GROUPID,GROUPNAME,OWNERID,OWNERNAME,WEALTHADVISOR_NAME,SCHEMEID,SCHEMENAME,executionPriority
CL0011,ACC0011,9/21/2024,9/24/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN2233309783,JSWSTE51,JSWSTEEL,NSE,UPSTOX,NSDL,DP001,CL0016,AXIS,AC665031,161,3025.82,487.16,87.69,3025.82,487157.02,121.79,9/24/2024,3025.82,487157.02,730.74,87.69,TXN81533364,Generated transaction,728708,9/21/2024,PF4,9/24/2024,9/24/2024,0,JSWSTEEL,JSWSTEEL LTD,0,48.72,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,1
CL0018,ACC0018,03-11-2024,03-12-2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN5974187380,HEROMO41,HEROMOTOCO,NSE,ZERODHA,NSDL,DP001,CL0007,SBI,AC503482,469,249.63,117.08,21.07,249.63,117076.47,29.27,03-12-2024,249.63,117076.47,175.61,21.07,TXN46649918,Generated transaction,579622,03-11-2024,PF8,03-12-2024,03-12-2024,0,HEROMOTOCO,HEROMOTOCO LTD,0,11.71,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0003,ACC0003,9/23/2024,9/26/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,NSE,UPSTOX,NSDL,DP001,CL0003,SBI,AC874003,369,2366.85,873.37,157.21,2366.85,873367.65,218.34,9/26/2024,2366.85,873367.65,1310.05,157.21,TXN70637009,Generated transaction,730691,9/23/2024,PF1,9/26/2024,9/26/2024,0,TCS,TCS LTD,0,87.34,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,2
CL0006,ACC0006,11/30/2024,12-03-2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN6555954761,INFY25,INFY,BSE,UPSTOX,NSDL,DP001,CL0012,AXIS,AC054063,21,1403.07,29.46,5.3,1403.07,29464.47,7.37,12-03-2024,1403.07,29464.47,44.2,5.3,TXN93039063,Generated transaction,355620,11/30/2024,PF5,12-03-2024,12-03-2024,0,INFY,INFY LTD,0,2.95,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0005,ACC0005,11-04-2024,11-05-2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,NSE,UPSTOX,NSDL,DP001,CL0009,ICICI,AC245952,355,2448.54,869.23,156.46,2448.54,869231.7,217.31,11-05-2024,2448.54,869231.7,1303.85,156.46,TXN80113726,Generated transaction,376238,11-04-2024,PF1,11-05-2024,11-05-2024,0,DIVISLAB,DIVISLAB LTD,0,86.92,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0002,ACC0002,11/25/2024,11/26/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN3816830313,ASIANP72,ASIANPAINT,BSE,HDFC_SEC,NSDL,DP001,CL0010,ICICI,AC413687,285,2432.6,693.29,124.79,2432.6,693291,173.32,11/26/2024,2432.6,693291,1039.94,124.79,TXN66519073,Generated transaction,148318,11/25/2024,PF1,11/26/2024,11/26/2024,0,ASIANPAINT,ASIANPAINT LTD,0,69.33,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,2
CL0001,ACC0001,11/24/2024,11/25/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN6630942298,POWERG67,POWERGRID,BSE,ICICI_DIRECT,NSDL,DP001,CL0007,ICICI,AC697615,417,3360.14,1401.18,252.21,3360.14,1401178.38,350.29,11/25/2024,3360.14,1401178.38,2101.77,252.21,TXN78594228,Generated transaction,768820,11/24/2024,PF9,11/25/2024,11/25/2024,0,POWERGRID,POWERGRID LTD,0,140.12,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,2
CL0014,ACC0014,11/22/2024,11/25/2024,SQS,SQS transaction,Equity,Equity Share,Listed Equity,IN6555954761,INFY25,INFY,NSE,HDFC_SEC,NSDL,DP001,CL0002,ICICI,AC274210,346,2101.88,727.25,130.91,2101.88,727250.48,181.81,11/25/2024,2101.88,727250.48,1090.88,130.91,TXN42171176,Generated transaction,574157,11/22/2024,PF6,11/25/2024,11/25/2024,0,INFY,INFY LTD,0,72.73,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,5
CL0013,ACC0013,3/17/2024,3/20/2024,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,NSE,ZERODHA,NSDL,DP001,CL0012,AXIS,AC247869,70,1496.58,104.76,18.86,1496.58,104760.6,26.19,3/20/2024,1496.58,104760.6,157.14,18.86,TXN58065574,Generated transaction,932559,3/17/2024,PF6,3/20/2024,3/20/2024,0,LT,LT LTD,0,10.48,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,1
CL0002,ACC0002,11-03-2024,11-04-2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN6555954761,INFY25,INFY,NSE,ICICI_DIRECT,NSDL,DP001,CL0016,SBI,AC739673,17,2459.69,41.81,7.53,2459.69,41814.73,10.45,11-04-2024,2459.69,41814.73,62.72,7.53,TXN97186718,Generated transaction,728279,11-03-2024,PF2,11-04-2024,11-04-2024,0,INFY,INFY LTD,0,4.18,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,3
CL0001,ACC0001,8/15/2024,8/16/2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN1457744114,ONGC38,ONGC,BSE,HDFC_SEC,NSDL,DP001,CL0009,ICICI,AC700717,168,1581.01,265.61,47.81,1581.01,265609.68,66.4,8/16/2024,1581.01,265609.68,398.41,47.81,TXN42613919,Generated transaction,699737,8/15/2024,PF2,8/16/2024,8/16/2024,0,ONGC,ONGC LTD,0,26.56,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,2
CL0001,ACC0001,6/30/2024,07-02-2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN3860394827,DABUR52,DABUR,BSE,ZERODHA,NSDL,DP001,CL0010,HDFC,AC618856,120,2714.72,325.77,58.64,2714.72,325766.4,81.44,07-02-2024,2714.72,325766.4,488.65,58.64,TXN14717153,Generated transaction,827760,6/30/2024,PF8,07-02-2024,07-02-2024,0,DABUR,DABUR LTD,0,32.58,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,3
CL0004,ACC0004,10/26/2024,10/27/2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN3854848876,RELIAN92,RELIANCE,BSE,UPSTOX,NSDL,DP001,CL0002,SBI,AC035200,142,3076.86,436.91,78.64,3076.86,436914.12,109.23,10/27/2024,3076.86,436914.12,655.37,78.64,TXN73553787,Generated transaction,755397,10/26/2024,PF6,10/27/2024,10/27/2024,0,RELIANCE,RELIANCE LTD,0,43.69,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,1
CL0015,ACC0015,9/28/2024,10-01-2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN0553982507,GRASIM90,GRASIM,NSE,ICICI_DIRECT,NSDL,DP001,CL0010,AXIS,AC527124,358,3213.12,1150.3,207.05,3213.12,1150296.96,287.57,10-01-2024,3213.12,1150296.96,1725.45,207.05,TXN84417612,Generated transaction,509451,9/28/2024,PF8,10-01-2024,10-01-2024,0,GRASIM,GRASIM LTD,0,115.03,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,2
CL0001,ACC0001,07-09-2024,07-11-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN3540919089,NTPC48,NTPC,NSE,ZERODHA,NSDL,DP001,CL0016,HDFC,AC350612,26,1890.05,49.14,8.85,1890.05,49141.3,12.29,07-11-2024,1890.05,49141.3,73.71,8.85,TXN43141218,Generated transaction,182925,07-09-2024,PF8,07-11-2024,07-11-2024,0,NTPC,NTPC LTD,0,4.91,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,3
CL0013,ACC0013,8/17/2024,8/18/2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN3050299635,CIPLA79,CIPLA,BSE,ZERODHA,NSDL,DP001,CL0005,AXIS,AC128078,141,1712.68,241.49,43.47,1712.68,241487.88,60.37,8/18/2024,1712.68,241487.88,362.23,43.47,TXN27036914,Generated transaction,726262,8/17/2024,PF4,8/18/2024,8/18/2024,0,CIPLA,CIPLA LTD,0,24.15,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,4
CL0011,ACC0011,01-01-2024,01-04-2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN5974187380,HEROMO41,HEROMOTOCO,NSE,HDFC_SEC,NSDL,DP001,CL0012,AXIS,AC373805,318,964.65,306.76,55.22,964.65,306758.7,76.69,01-04-2024,964.65,306758.7,460.14,55.22,TXN82482247,Generated transaction,458257,01-01-2024,PF10,01-04-2024,01-04-2024,0,HEROMOTOCO,HEROMOTOCO LTD,0,30.68,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0005,ACC0005,04-11-2024,4/13/2024,IN1,IN1 transaction,Equity,Equity Share,Listed Equity,IN3540919089,NTPC48,NTPC,BSE,HDFC_SEC,NSDL,DP001,CL0011,HDFC,AC323307,302,1681.76,507.89,91.42,1681.76,507891.52,126.97,4/13/2024,1681.76,507891.52,761.84,91.42,TXN77835885,Generated transaction,505563,04-11-2024,PF2,4/13/2024,4/13/2024,0,NTPC,NTPC LTD,0,50.79,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,1
CL0009,ACC0009,12/20/2024,12/22/2024,BY-,BY- transaction,Equity,Equity Share,Listed Equity,IN2216702388,TITAN45,TITAN,NSE,ICICI_DIRECT,NSDL,DP001,CL0012,HDFC,AC102773,454,3438.46,1561.06,280.99,3438.46,1561060.84,390.27,12/22/2024,3438.46,1561060.84,2341.59,280.99,TXN99826068,Generated transaction,127750,12/20/2024,PF7,12/22/2024,12/22/2024,0,TITAN,TITAN LTD,0,156.11,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0016,ACC0016,11/27/2024,11/29/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,BSE,ICICI_DIRECT,NSDL,DP001,CL0014,SBI,AC334843,256,899,230.14,41.43,899,230144,57.54,11/29/2024,899,230144,345.22,41.43,TXN03928237,Generated transaction,559310,11/27/2024,PF1,11/29/2024,11/29/2024,0,BAJFINANCE,BAJFINANCE LTD,0,23.01,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,5
CL0016,ACC0016,4/15/2024,4/18/2024,E01,E01 transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,BSE,UPSTOX,NSDL,DP001,CL0016,HDFC,AC025905,112,2383.12,266.91,48.04,2383.12,266909.44,66.73,4/18/2024,2383.12,266909.44,400.36,48.04,TXN73440226,Generated transaction,888180,4/15/2024,PF9,4/18/2024,4/18/2024,0,AXISBANK,AXISBANK LTD,0,26.69,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,3
CL0006,ACC0006,10/18/2024,10/19/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,NSE,UPSTOX,NSDL,DP001,CL0010,ICICI,AC093063,390,2311.04,901.31,162.24,2311.04,901305.6,225.33,10/19/2024,2311.04,901305.6,1351.96,162.24,TXN49154361,Generated transaction,134046,10/18/2024,PF8,10/19/2024,10/19/2024,0,DRREDDY,DRREDDY LTD,0,90.13,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,5
CL0004,ACC0004,11-09-2024,11-10-2024,IN1,IN1 transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,NSE,ICICI_DIRECT,NSDL,DP001,CL0013,HDFC,AC004105,255,444.64,113.38,20.41,444.64,113383.2,28.35,11-10-2024,444.64,113383.2,170.07,20.41,TXN12191533,Generated transaction,710796,11-09-2024,PF2,11-10-2024,11-10-2024,0,BAJFINANCE,BAJFINANCE LTD,0,11.34,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0010,ACC0010,3/14/2024,3/15/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN7466950308,ICICIB51,ICICIBANK,BSE,UPSTOX,NSDL,DP001,CL0018,ICICI,AC386279,22,3280,72.16,12.99,3280,72160,18.04,3/15/2024,3280,72160,108.24,12.99,TXN98883210,Generated transaction,708632,3/14/2024,PF4,3/15/2024,3/15/2024,0,ICICIBANK,ICICIBANK LTD,0,7.22,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,2
CL0009,ACC0009,2/20/2024,2/22/2024,OI1,OI1 transaction,Equity,Equity Share,Listed Equity,IN7956941705,WIPRO80,WIPRO,NSE,ZERODHA,NSDL,DP001,CL0015,AXIS,AC670437,61,981.37,59.86,10.78,981.37,59863.57,14.97,2/22/2024,981.37,59863.57,89.8,10.78,TXN27000631,Generated transaction,503099,2/20/2024,PF9,2/22/2024,2/22/2024,0,WIPRO,WIPRO LTD,0,5.99,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,1
CL0014,ACC0014,4/25/2024,4/28/2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,NSE,ZERODHA,NSDL,DP001,CL0002,SBI,AC506888,332,908.24,301.54,54.28,908.24,301535.68,75.38,4/28/2024,908.24,301535.68,452.3,54.28,TXN79289458,Generated transaction,973323,4/25/2024,PF8,4/28/2024,4/28/2024,0,TCS,TCS LTD,0,30.15,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,4
CL0001,ACC0001,6/29/2024,07-02-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,NSE,ZERODHA,NSDL,DP001,CL0010,SBI,AC329036,373,1225.14,456.98,82.26,1225.14,456977.22,114.24,07-02-2024,1225.14,456977.22,685.47,82.26,TXN19887454,Generated transaction,213817,6/29/2024,PF9,07-02-2024,07-02-2024,0,DIVISLAB,DIVISLAB LTD,0,45.7,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,2
CL0001,ACC0001,6/15/2024,6/18/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN9474858099,HCLTEC12,HCLTECH,NSE,UPSTOX,NSDL,DP001,CL0002,AXIS,AC576438,495,491.07,243.08,43.75,491.07,243079.65,60.77,6/18/2024,491.07,243079.65,364.62,43.75,TXN06476143,Generated transaction,199131,6/15/2024,PF3,6/18/2024,6/18/2024,0,HCLTECH,HCLTECH LTD,0,24.31,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,4
CL0001,ACC0001,1/21/2024,1/24/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN0316772907,SHREEC14,SHREECEM,BSE,UPSTOX,NSDL,DP001,CL0005,ICICI,AC472961,69,1740.77,120.11,21.62,1740.77,120113.13,30.03,1/24/2024,1740.77,120113.13,180.17,21.62,TXN91421050,Generated transaction,238240,1/21/2024,PF7,1/24/2024,1/24/2024,0,SHREECEM,SHREECEM LTD,0,12.01,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,2
CL0007,ACC0007,03-02-2024,03-04-2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN8366766541,BAJAJF53,BAJAJFINSV,BSE,HDFC_SEC,NSDL,DP001,CL0007,ICICI,AC853308,163,2583.63,421.13,75.8,2583.63,421131.69,105.28,03-04-2024,2583.63,421131.69,631.7,75.8,TXN23290595,Generated transaction,671314,03-02-2024,PF4,03-04-2024,03-04-2024,0,BAJAJFINSV,BAJAJFINSV LTD,0,42.11,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0003,ACC0003,06-09-2024,06-10-2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN1251268442,EICHER98,EICHERMOT,BSE,ZERODHA,NSDL,DP001,CL0008,AXIS,AC668208,249,1142.01,284.36,51.18,1142.01,284360.49,71.09,06-10-2024,1142.01,284360.49,426.54,51.18,TXN57924535,Generated transaction,512792,06-09-2024,PF4,06-10-2024,06-10-2024,0,EICHERMOT,EICHERMOT LTD,0,28.44,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,4
CL0001,ACC0001,09-06-2024,09-07-2024,OI1,OI1 transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,BSE,ICICI_DIRECT,NSDL,DP001,CL0009,HDFC,AC578919,430,2007.56,863.25,155.39,2007.56,863250.8,215.81,09-07-2024,2007.56,863250.8,1294.88,155.39,TXN61820957,Generated transaction,230096,09-06-2024,PF1,09-07-2024,09-07-2024,0,DIVISLAB,DIVISLAB LTD,0,86.33,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0008,ACC0008,12/25/2024,12/26/2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN0251210775,ADANIP11,ADANIPORTS,BSE,UPSTOX,NSDL,DP001,CL0015,SBI,AC909883,4,1843.22,7.37,1.33,1843.22,7372.88,1.84,12/26/2024,1843.22,7372.88,11.06,1.33,TXN15147324,Generated transaction,490901,12/25/2024,PF9,12/26/2024,12/26/2024,0,ADANIPORTS,ADANIPORTS LTD,0,0.74,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,4
CL0005,ACC0005,05-01-2024,05-03-2024,SQB,SQB transaction,Equity,Equity Share,Listed Equity,IN6555954761,INFY25,INFY,BSE,HDFC_SEC,NSDL,DP001,CL0011,AXIS,AC264341,401,3014.06,1208.64,217.55,3014.06,1208638.06,302.16,05-03-2024,3014.06,1208638.06,1812.96,217.55,TXN76005424,Generated transaction,121146,05-01-2024,PF7,05-03-2024,05-03-2024,0,INFY,INFY LTD,0,120.86,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0002,ACC0002,10/19/2024,10/21/2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN7571799753,KOTAKB98,KOTAKBANK,BSE,UPSTOX,NSDL,DP001,CL0011,SBI,AC254497,270,2831.34,764.46,137.6,2831.34,764461.8,191.12,10/21/2024,2831.34,764461.8,1146.69,137.6,TXN68454711,Generated transaction,809599,10/19/2024,PF5,10/21/2024,10/21/2024,0,KOTAKBANK,KOTAKBANK LTD,0,76.45,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,4
CL0003,ACC0003,4/19/2024,4/22/2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,NSE,ZERODHA,NSDL,DP001,CL0010,ICICI,AC165330,229,411.61,94.26,16.97,411.61,94258.69,23.56,4/22/2024,411.61,94258.69,141.39,16.97,TXN00127337,Generated transaction,169869,4/19/2024,PF7,4/22/2024,4/22/2024,0,AXISBANK,AXISBANK LTD,0,9.43,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,3
CL0014,ACC0014,1/20/2024,1/23/2024,Cs+,Cs+ transaction,Equity,Equity Share,Listed Equity,IN0882480524,GODREJ87,GODREJCP,BSE,ZERODHA,NSDL,DP001,CL0016,ICICI,AC574767,249,684.78,170.51,30.69,684.78,170510.22,42.63,1/23/2024,684.78,170510.22,255.77,30.69,TXN93703980,Generated transaction,383700,1/20/2024,PF6,1/23/2024,1/23/2024,0,GODREJCP,GODREJCP LTD,0,17.05,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,4
CL0018,ACC0018,7/22/2024,7/23/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN2393995769,SUNPHA82,SUNPHARMA,NSE,ICICI_DIRECT,NSDL,DP001,CL0003,HDFC,AC004136,494,215.63,106.52,19.17,215.63,106521.22,26.63,7/23/2024,215.63,106521.22,159.78,19.17,TXN16719521,Generated transaction,266098,7/22/2024,PF9,7/23/2024,7/23/2024,0,SUNPHARMA,SUNPHARMA LTD,0,10.65,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0002,ACC0002,5/26/2024,5/29/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,BSE,ZERODHA,NSDL,DP001,CL0011,ICICI,AC180144,448,1799.26,806.07,145.09,1799.26,806068.48,201.52,5/29/2024,1799.26,806068.48,1209.1,145.09,TXN69697443,Generated transaction,953265,5/26/2024,PF9,5/29/2024,5/29/2024,0,TCS,TCS LTD,0,80.61,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,3
CL0009,ACC0009,10-02-2024,10-05-2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,NSE,ICICI_DIRECT,NSDL,DP001,CL0017,HDFC,AC524212,406,2835.24,1151.11,207.2,2835.24,1151107.44,287.78,10-05-2024,2835.24,1151107.44,1726.66,207.2,TXN05562721,Generated transaction,354926,10-02-2024,PF8,10-05-2024,10-05-2024,0,ITC,ITC LTD,0,115.11,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0017,ACC0017,11/27/2024,11/28/2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN0316772907,SHREEC14,SHREECEM,BSE,ICICI_DIRECT,NSDL,DP001,CL0012,HDFC,AC116695,437,2142.67,936.35,168.54,2142.67,936346.79,234.09,11/28/2024,2142.67,936346.79,1404.52,168.54,TXN28032741,Generated transaction,215877,11/27/2024,PF1,11/28/2024,11/28/2024,0,SHREECEM,SHREECEM LTD,0,93.63,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,3
CL0006,ACC0006,06-04-2024,06-07-2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,BSE,HDFC_SEC,NSDL,DP001,CL0002,SBI,AC344047,498,305.93,152.35,27.42,305.93,152353.14,38.09,06-07-2024,305.93,152353.14,228.53,27.42,TXN85284607,Generated transaction,605138,06-04-2024,PF1,06-07-2024,06-07-2024,0,DIVISLAB,DIVISLAB LTD,0,15.24,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,4
CL0011,ACC0011,09-11-2024,9/14/2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,BSE,ZERODHA,NSDL,DP001,CL0013,HDFC,AC128061,453,1922.37,870.83,156.75,1922.37,870833.61,217.71,9/14/2024,1922.37,870833.61,1306.25,156.75,TXN79616413,Generated transaction,770083,09-11-2024,PF7,9/14/2024,9/14/2024,0,AXISBANK,AXISBANK LTD,0,87.08,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,4
CL0012,ACC0012,8/28/2024,8/31/2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN4023679652,ULTRAC90,ULTRACEMCO,BSE,HDFC_SEC,NSDL,DP001,CL0007,SBI,AC711770,77,266.48,20.52,3.69,266.48,20518.96,5.13,8/31/2024,266.48,20518.96,30.78,3.69,TXN06430182,Generated transaction,251838,8/28/2024,PF5,8/31/2024,8/31/2024,0,ULTRACEMCO,ULTRACEMCO LTD,0,2.05,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,3
